Commodities,Countries,Time,Customs Value (Gen) ($US) (Default Member),Customs Value (Cons) ($US),HS_Code,critical_mineral,CategoryType
74 Copper And Articles Thereof,Japan,2016,125012555,123605829.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2012,165435769,165379863.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2015,254282588,253796013.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2012,11247013,11247013.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2007,136437570,136250369.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2011,281302397,279397182.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2005,5289155,5289155.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2013,301598837,301479987.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Macau,2003,9727,9727.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2017,212419611,184428980.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2015,160605342,159835089.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2020,188533836,188492548.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2008,147245544,147134407.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2014,317694418,317620651.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2016,159574746,158370829.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2001,45622615,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2002,37746931,37761027.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2019,246983389,247000170.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2009,78287800,78175790.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2005,159708612,158033213.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2004,169463842,169646529.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2016,179151281,178984622.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2010,152934243,151642954.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2004,6503683,6503683.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2019,2759841,2738828.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2010,4660825,4660825.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Macau,2011,2913,2913.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2006,178443475,178389189.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2017,217290051,217164421.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2008,149102498,149069711.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2003,128482323,127826990.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2011,172224947,170318399.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2008,210791703,209698020.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2005,83435299,83235876.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Mongolia,2007,29216,29216.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2006,5390530,5390530.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2004,74200816,74200816.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2001,194627412,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2010,190522534,190437482.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2002,4149764,4191762.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2007,6831745,6831745.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2010,131808904,131810157.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2018,270128259,262372727.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2003,152960877,153261331.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2001,5752998,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2014,4031411,4018434.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2008,7271500,7271500.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2011,7183139,7177859.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2002,152788649,152649373.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2002,135139047,134595116.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2004,158363458,157312178.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2009,3780945,3780945.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2012,264670996,264576339.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2003,3054224,3230526.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2006,126211433,126061694.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Macau,2008,9726,9726.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2009,92457052,92397608.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2009,96518358,96268259.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Macau,2007,3440,3440.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2001,161707093,,74,Copper,Refined/Articles
74 Copper And Articles Thereof,"Korea, South",2020,270324819,269900186.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2020,214657881,201618253.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Macau,2012,14456,14456.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Taiwan,2011,152173070,152143776.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Hong Kong,2017,9515458,9515458.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Macau,2004,2194,2194.0,74,Copper,Refined/Articles
74 Copper And Articles Thereof,Japan,2006,230148699,229046332.0,74,Copper,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2015,13104283,13104283.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2006,4973167,4973167.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2008,61510,61510.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2009,43544666,43503727.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2012,38322777,38321808.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2003,2536811,2536811.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2009,9666861,9666861.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2024,212525150,215004538.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2002,33754878,33754878.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2014,2061758,2061758.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2011,66908248,66491271.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2007,349041,349041.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2008,39239390,39221294.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2007,54312422,54662884.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2019,136867722,146964887.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2005,214930,214930.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2014,119112051,119088529.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2007,541248,541248.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2018,370017,370017.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2004,4092814,4092814.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2012,37400,37400.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2005,1217443,1217443.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2014,31702453,31702453.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2020,4632721,4635899.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2009,15613058,15613058.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2022,145589592,149050603.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2019,130277,130277.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2006,44334570,44557831.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2018,121148255,122032945.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2017,608286,608286.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2011,4267444,4267444.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2002,2886423,1069271.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2010,66153975,65840055.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2009,94094,94094.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2021,20078925,22894531.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2022,18722055,18522181.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2002,112136,112136.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2010,136239,116325.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2016,87161792,86690376.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2006,287658,287658.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2001,3090309,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2003,196013,196013.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2010,28699055,28699055.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2002,427638,427638.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2004,161177,161177.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2013,48766699,48754033.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2018,28647901,29015495.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2010,13435345,13435345.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2020,27356230,27568504.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2021,78571412,87846865.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2012,74870863,73707679.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2015,110382709,112737915.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2011,17513117,17513117.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2011,1741173,1722057.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2020,95359672,102168276.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2004,21798120,21841078.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2016,12758990,12758990.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2008,10880296,10868673.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2008,3216691,3216691.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2012,35059685,35059685.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2013,25396008,25364424.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2017,19554918,19541954.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2015,62440248,62384680.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2003,245362,245362.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2013,68933168,65426224.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2020,106267,106267.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2022,122904,122904.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2005,33826800,33284499.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2017,97485798,96894919.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2004,961282,961282.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2024,15257124,15290182.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Macau,2018,3545,3545.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2019,9718951,9726273.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2023,50990996,54980610.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2021,3886616,3886616.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2016,3188492,3188492.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2006,460937,460937.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2025,379308,0.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2001,36019634,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2021,47985,47985.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2015,421306,421306.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2025,32618621,38685567.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2023,21236248,20881925.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2013,311689,311689.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2022,32504499,33314293.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2014,54369456,54341315.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2018,10051783,10051786.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2023,244851523,251311500.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2005,3849154,3849154.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2003,26104808,26236460.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2001,201154,,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Japan,2025,103701798,107421002.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2024,71327383,70838625.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2016,24791510,24797511.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2019,33607065,34246982.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2025,15691176,14593862.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,"Korea, South",2017,9060526,9053221.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Taiwan,2007,9517713,9517713.0,75,Nickel,Refined/Articles
75 Nickel And Articles Thereof,Hong Kong,2001,331892,,75,Nickel,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2006,105715605,105360408.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2008,74873,74873.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2006,95836930,95245804.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2003,76796687,76199214.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2023,203304719,197228014.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2004,250147671,211216310.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Mongolia,2024,11800,11800.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2007,97585140,96427120.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2021,250300727,249568060.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Mongolia,2021,41331,41331.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2023,5246742,5390880.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2006,243241787,209089136.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2025,4567815,4517419.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2021,296967910,244775805.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2008,232305293,180301962.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2024,9288397,9351807.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2024,201534943,177778584.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2024,215782544,213981979.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2005,257016912,223140288.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2003,216336396,182072019.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2004,29270419,29170445.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2009,71173062,71030257.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2009,59531490,58918401.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Mongolia,2023,30948,30948.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2010,93425,93425.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2002,81915003,81442648.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2025,69542353,57128311.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2010,98940902,98758583.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2002,30614412,30616129.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2010,25154898,25131998.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2023,622068285,614619226.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2022,310753795,309599621.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2005,91221310,90959452.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2021,18731854,18339467.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2025,595779558,604173756.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2002,66985366,66528378.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2005,110161129,109890245.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2024,922503833,899834744.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2010,159080258,120342712.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2022,970970438,961507126.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2003,32362427,32056835.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2004,80796525,80453959.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2007,109897931,109408021.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2022,35427276,35412225.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2002,44640,44640.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2005,39236298,39263504.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2021,456384428,444278818.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2007,248143,248143.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2010,83456018,82947814.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2001,176500200,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2004,90716696,90513728.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2005,52916,52916.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2001,69969203,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2006,45783734,45768254.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2022,364454101,300912316.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2009,18805072,18731235.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2003,101567,101567.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2023,221634852,221474161.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2009,106746,106746.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2001,46306445,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2001,77144557,,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2008,116234083,115712699.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2025,103980135,103073980.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2011,176740889,132461308.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2006,10498,10498.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2017,182569967,178107745.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2019,376247475,372550710.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2013,235305813,196227989.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2020,180442736,137311777.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2014,127370692,126794040.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2020,302659880,300563743.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2013,135758536,124714080.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2019,70462,70462.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2016,177828716,172356821.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2014,244956389,211168255.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2016,158834426,157948148.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2012,156711604,117909115.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2012,146032338,137321853.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2015,137156085,136224002.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2016,212775341,177844189.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2017,38230594,36196780.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2012,128341095,127770181.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2003,74067595,73516122.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2018,38490013,37698083.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2020,253019326,251832051.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2019,31841365,31191538.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2018,318835558,313461645.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2015,25137,25137.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2015,200896348,199831867.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Mongolia,2015,67412,67412.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2011,24612534,24518493.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2018,336656093,282835438.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2011,114347759,112491480.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2012,27419015,27244836.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2019,351514436,349742948.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2014,2168,2168.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2014,24968812,24941616.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2013,22958166,22861674.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2002,189032195,163192368.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2008,93771691,93451667.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2008,33427740,33360842.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2018,238804,238804.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2019,282772717,245066473.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Mongolia,2018,13288,13288.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2007,33051815,33051815.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,"Korea, South",2014,212042530,209840949.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2020,13046512,12863303.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2009,119104514,93774216.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2016,37638211,37577622.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2017,27838,27838.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2017,285735579,203036856.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2015,258416274,180760747.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2011,124340102,123542299.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Japan,2007,249588606,209669541.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Hong Kong,2015,27941433,27637789.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2018,309106526,308282657.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Macau,2011,2429,2429.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2013,123996096,123208487.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Mongolia,2014,2484,2484.0,76,Aluminum,Refined/Articles
76 Aluminum And Articles Thereof,Taiwan,2017,225066699,224660367.0,76,Aluminum,Refined/Articles
